"","loc_id","Protein.names","uniprot_accession.y","Gene.Names","Organism","...1.x","sample","count","...1.y","tissue","treatment","day"
"1","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T001F",13,"T001F","F","control",0
"2","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T001FX",19,"T001FX","X","control",0
"3","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T001G",50,"T001G","G","control",0
"4","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T002F",27,"T002F","F","control",0
"5","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T002FX",26,"T002FX","X","control",0
"6","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T002G",40,"T002G","G","control",0
"7","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T003F",23,"T003F","F","control",0
"8","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T003FX",27,"T003FX","X","control",0
"9","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T003G",49,"T003G","G","control",0
"10","LOC134714798","Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)","O02748","ARNT","Oryctolagus cuniculus (Rabbit)","gene-LOC134714798|LOC134714798","T004F",14,"T004F","F","control",0
