"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "LOC_column" "transcript" "database" "uniprot_accession" "geneID" "species" "pident" "length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "reviewed" "entryname" "protein_name" "gene_name" "organism" "prot_length" "GO_ID" "GO_BP" "GO_MF" "GO_CC" "Genename_orderedlocus" "Induction" "Pathwaycommons" "Reactome" "Unipathway" "Interacts_with"
"gene-LOC134721619|LOC134721619" 36.6573973148899 -1.44351881251411 0.493685163389876 0.000122406246472876 0.0043761223455853 "LOC134721619" "lcl|NC_086378.1_cds_XP_063440796.1_25630" "sp" "A0A481NSZ4" "BPI" "SEBSC" 27.708 480 327 8 13 1419 1 471 8.17e-59 204 "reviewed" "BPI_SEBSC" "Bactericidal permeability-increasing protein (BPI) (Lipopolysaccharide-binding protein) (LBP)" "BPI LBP" "Sebastes schlegelii (Korean rockfish)" 473 "GO:0001530; GO:0005615; GO:0031663; GO:0032715; GO:0032717; GO:0032720; GO:0043031; GO:0045087; GO:0050829" "defense response to Gram-negative bacterium [GO:0050829]; innate immune response [GO:0045087]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of interleukin-8 production [GO:0032717]; negative regulation of macrophage activation [GO:0043031]; negative regulation of tumor necrosis factor production [GO:0032720]" "lipopolysaccharide binding [GO:0001530]" "extracellular space [GO:0005615]" "" "INDUCTION: Up-regulated in response to pathogen stress, such as exposure to lipopolysaccharides (LPS) or S.iniae culture. {ECO:0000269|PubMed:27663679}." "" "" "" ""
"gene-LOC134707468|LOC134707468" 10.5876169715096 3.46407350264827 0.728960605233733 7.86635573864032e-08 2.33217211297952e-05 "LOC134707468" "lcl|NC_086374.1_cds_XP_063423296.1_8526" "sp" "Q1HG43" "DOXA1" "HUMAN" 30.466 279 187 7 31 855 8 283 9.35e-29 120 "reviewed" "DOXA1_HUMAN" "Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)" "DUOXA1 NIP NUMBIP" "Homo sapiens (Human)" 343 "GO:0005783; GO:0005789; GO:0005886; GO:0008104; GO:0010729; GO:0015031; GO:0016020; GO:0019899; GO:0031252; GO:0042743; GO:0045666; GO:0050727; GO:2000609" "hydrogen peroxide metabolic process [GO:0042743]; positive regulation of hydrogen peroxide biosynthetic process [GO:0010729]; positive regulation of neuron differentiation [GO:0045666]; protein localization [GO:0008104]; protein transport [GO:0015031]; regulation of inflammatory response [GO:0050727]; regulation of thyroid hormone generation [GO:2000609]" "enzyme binding [GO:0019899]" "cell leading edge [GO:0031252]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; plasma membrane [GO:0005886]" "" "" "Q1HG43;" "" "" "Q9NRD9"
"gene-LOC134703116|LOC134703116" 110.81470375365 0.523274880074695 0.101495321331582 2.37502000878239e-08 9.71735038408112e-06 "LOC134703116" "lcl|NW_026963532.1_cds_XP_063419526.1_53157" "sp" "P41775" "COX3" "MYTED" 89.434 265 28 0 1 795 1 265 1.22e-148 421 "reviewed" "COX3_MYTED" "Cytochrome c oxidase subunit 3 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide III)" "COIII" "Mytilus edulis (Blue mussel)" 265 "GO:0004129; GO:0005743; GO:0006123" "mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]" "cytochrome-c oxidase activity [GO:0004129]" "mitochondrial inner membrane [GO:0005743]" "" "" "" "" "" ""
"gene-LOC134721348|LOC134721348" 59.7891054992397 0.350889952982255 0.122064406432626 0.000580102774825184 0.0140227469441878 "LOC134721348" "lcl|NC_086378.1_cds_XP_063440358.1_24992" "sp" "Q969N2" "PIGT" "HUMAN" 43.462 543 286 11 82 1668 28 563 4.6e-159 470 "reviewed" "PIGT_HUMAN" "GPI transamidase component PIG-T (Phosphatidylinositol-glycan biosynthesis class T protein)" "PIGT CGI-06 PSEC0163 UNQ716/PRO1379" "Homo sapiens (Human)" 578 "GO:0005789; GO:0016020; GO:0016255; GO:0030182; GO:0031410; GO:0042765; GO:0051402" "attachment of GPI anchor to protein [GO:0016255]; neuron apoptotic process [GO:0051402]; neuron differentiation [GO:0030182]" "" "cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum membrane [GO:0005789]; GPI-anchor transamidase complex [GO:0042765]; membrane [GO:0016020]" "" "" "Q969N2;" "R-HSA-162791;" "UPA00196;" "O43292; Q92643; Q96S52"
"gene-LOC134687455|LOC134687455" 378.234233731356 0.289759925617761 0.119119100766362 0.00286569215651669 0.0456157078574062 "LOC134687455" "lcl|NC_086382.1_cds_XP_063403840.1_39114" "sp" "Q9DB20" "ATPO" "MOUSE" 50 208 101 2 4 621 5 211 2.8e-60 191 "reviewed" "ATPO_MOUSE" "ATP synthase subunit O, mitochondrial (ATP synthase peripheral stalk subunit OSCP) (Oligomycin sensitivity conferral protein) (OSCP)" "Atp5po Atp5o D12Wsu28e" "Mus musculus (Mouse)" 213 "GO:0000274; GO:0000276; GO:0005739; GO:0005753; GO:0005886; GO:0009986; GO:0042776; GO:0043209; GO:0044877; GO:0046933; GO:1903924" "proton motive force-driven mitochondrial ATP synthesis [GO:0042776]" "estradiol binding [GO:1903924]; protein-containing complex binding [GO:0044877]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]" "cell surface [GO:0009986]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]; mitochondrial proton-transporting ATP synthase, stator stalk [GO:0000274]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; plasma membrane [GO:0005886]" "" "" "" "R-MMU-163210;R-MMU-8949613;R-MMU-9837999;" "" ""
"gene-LOC134695228|LOC134695228" 310.994107617563 0.385141899706056 0.0996932995921118 1.52423580235323e-05 0.000872447300963531 "LOC134695228" "lcl|NC_086385.1_cds_XP_063412509.1_47037" "sp" "O95425" "SVIL" "HUMAN" 40.731 1122 603 22 10327 13593 1122 2214 0 769 "reviewed" "SVIL_HUMAN" "Supervillin (Archvillin) (p205/p250)" "SVIL" "Homo sapiens (Human)" 2214 "GO:0002102; GO:0005546; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0005925; GO:0007519; GO:0008154; GO:0015629; GO:0030496; GO:0032154; GO:0032467; GO:0036449; GO:0042995; GO:0043034; GO:0051014; GO:0051015; GO:0051016" "actin filament severing [GO:0051014]; actin polymerization or depolymerization [GO:0008154]; barbed-end actin filament capping [GO:0051016]; positive regulation of cytokinesis [GO:0032467]; skeletal muscle tissue development [GO:0007519]" "actin filament binding [GO:0051015]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]" "actin cytoskeleton [GO:0015629]; cell projection [GO:0042995]; cleavage furrow [GO:0032154]; costamere [GO:0043034]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; microtubule minus-end [GO:0036449]; midbody [GO:0030496]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; podosome [GO:0002102]" "" "" "O95425;" "" "" "P20929"
"gene-LOC134721116|LOC134721116" 58.9241342062126 -0.312646395739962 0.129786797962183 0.00259515936088445 0.0428354090019917 "LOC134721116" "lcl|NC_086378.1_cds_XP_063439939.1_24312" "sp" "Q9CSU0" "RPR1B" "MOUSE" 49.185 368 143 5 1 1104 1 324 6.08e-104 312 "reviewed" "RPR1B_MOUSE" "Regulation of nuclear pre-mRNA domain-containing protein 1B (Cell cycle-related and expression-elevated protein in tumor)" "Rprd1b Crept" "Mus musculus (Mouse)" 326 "GO:0000993; GO:0001111; GO:0005634; GO:0005654; GO:0008284; GO:0010564; GO:0031124; GO:0042802; GO:0045944; GO:0097550; GO:0099122" "mRNA 3'-end processing [GO:0031124]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell cycle process [GO:0010564]; RNA polymerase II promoter clearance [GO:0001111]" "identical protein binding [GO:0042802]; RNA polymerase II C-terminal domain binding [GO:0099122]; RNA polymerase II complex binding [GO:0000993]" "nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription preinitiation complex [GO:0097550]" "" "" "" "R-MMU-6807505;" "" ""
"gene-LOC134702634|LOC134702634" 53.8651692043608 0.565217622777157 0.122865390341754 3.55993551827913e-07 5.53040625667788e-05 "LOC134702634" "lcl|NW_026963413.1_cds_XP_063419459.1_53089" "sp" "Q00227" "COX2" "MYTED" 90.909 242 22 0 1 726 1 242 6.79e-147 412 "reviewed" "COX2_MYTED" "Cytochrome c oxidase subunit 2 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide II)" "COII" "Mytilus edulis (Blue mussel)" 242 "GO:0004129; GO:0005507; GO:0005743; GO:0042773; GO:0070469" "ATP synthesis coupled electron transport [GO:0042773]" "copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]" "mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]" "" "" "" "" "" ""
"gene-LOC134716100|LOC134716100" 167.595877795429 0.349973252538092 0.112884522225841 0.000289409260224663 0.00839134933780014 "LOC134716100" "lcl|NC_086376.1_cds_XP_063434937.1_19920" "sp" "O46036" "CTBP" "DROME" 73.35 409 75 3 112 1320 13 393 0 576 "reviewed" "CTBP_DROME" "C-terminal-binding protein (CtBP protein) (dCtBP)" "CtBP CG7583" "Drosophila melanogaster (Fruit fly)" 476 "GO:0000122; GO:0001221; GO:0003713; GO:0003714; GO:0005634; GO:0006338; GO:0006357; GO:0016360; GO:0016616; GO:0022416; GO:0031010; GO:0035220; GO:0042802; GO:0042803; GO:0045892; GO:0045944; GO:0051287; GO:0090090; GO:0090263; GO:0140297" "chaeta development [GO:0022416]; chromatin remodeling [GO:0006338]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; sensory organ precursor cell fate determination [GO:0016360]; wing disc development [GO:0035220]" "DNA-binding transcription factor binding [GO:0140297]; identical protein binding [GO:0042802]; NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; protein homodimerization activity [GO:0042803]; transcription coactivator activity [GO:0003713]; transcription coregulator binding [GO:0001221]; transcription corepressor activity [GO:0003714]" "ISWI-type complex [GO:0031010]; nucleus [GO:0005634]" "" "" "" "R-DME-3769402;R-DME-3899300;R-DME-4641265;" "" "Q9XTN4; O46036; P14003; P10734; P08044"
"gene-LOC134702687|LOC134702687" 35.0575560530699 0.565470031717634 0.14580862121072 8.43820705101949e-06 0.000541958565654723 "LOC134702687" "lcl|NW_026963422.1_cds_XP_063419475.1_53106" "sp" "Q00570" "NU6M" "MYTED" 70.732 123 36 0 1 369 1 123 1.66e-47 154 "reviewed" "NU6M_MYTED" "NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)" "ND6" "Mytilus edulis (Blue mussel)" 158 "GO:0008137; GO:0031966; GO:0070469" "" "NADH dehydrogenase (ubiquinone) activity [GO:0008137]" "mitochondrial membrane [GO:0031966]; respirasome [GO:0070469]" "" "" "" "" "" ""
"gene-LOC134687154|LOC134687154" 300.356964264495 0.230894705269213 0.0547024381764661 8.19985634695684e-06 0.000529729900963931 "LOC134687154" "lcl|NC_086382.1_cds_XP_063403249.1_38319" "sp" "Q8IN94" "OSA" "DROME" 52.857 350 161 3 6646 7689 2164 2511 3.32e-96 353 "reviewed" "OSA_DROME" "Trithorax group protein osa (Protein eyelid)" "osa eld CG7467" "Drosophila melanogaster (Fruit fly)" 2716 "GO:0003677; GO:0005634; GO:0005654; GO:0005700; GO:0006338; GO:0006355; GO:0006357; GO:0007379; GO:0007406; GO:0007476; GO:0007480; GO:0008586; GO:0008587; GO:0014017; GO:0016055; GO:0016514; GO:0035060; GO:0045893; GO:0046530; GO:0048190; GO:0071565" "chromatin remodeling [GO:0006338]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; negative regulation of neuroblast proliferation [GO:0007406]; neuroblast fate commitment [GO:0014017]; photoreceptor cell differentiation [GO:0046530]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA-templated transcription [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; segment specification [GO:0007379]; wing disc dorsal/ventral pattern formation [GO:0048190]; Wnt signaling pathway [GO:0016055]" "DNA binding [GO:0003677]" "brahma complex [GO:0035060]; nBAF complex [GO:0071565]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; SWI/SNF complex [GO:0016514]" "" "" "" "R-DME-3214858;R-DME-8939243;" "" "P25439"
