"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134683207|LOC134683207" 13.3626345506299 0.617948484464316 0.267463570549229 0.00567634633417608 0.0259187977446333
"gene-LOC134719480|LOC134719480" 28.1401164255973 -0.432977224458317 0.944534440149481 2.10770236288986e-05 0.000266905375887286
"gene-LOC134724950|LOC134724950" 8.8326096079844 1.17126544911346 0.317317863071008 2.49529664035054e-05 0.000306784205070928
"gene-LOC134680880|LOC134680880" 18.6754317097879 1.41131811262525 0.300575755001346 2.37134941921617e-07 6.67315292118683e-06
"gene-LOC134682079|LOC134682079" 43.4177368947818 1.23375962563452 0.355498249454142 4.68802000900137e-05 0.000521516486506477
"gene-LOC134727934|LOC134727934" 23.7184787803531 1.1160716302614 0.576258584511045 0.0038453658095762 0.0189986446208611
"gene-LOC134725168|LOC134725168" 16.6285818992891 0.686940441463696 0.268022926618503 0.00228077622280964 0.0124402998857916
"gene-LOC134711399|LOC134711399" 50.849372560686 1.16796495335268 0.467515666641854 0.00102788550129166 0.00661853732102883
"gene-LOC134718434|LOC134718434" 44.712306499274 -0.715314488596906 0.189413548622391 3.66247322833417e-05 0.000422268157646176
"gene-LOC134694717|LOC134694717" 56.9022073029512 -0.178031113247253 0.469765589028494 0.00873272627192906 0.0361981746940082
"gene-LOC134707414|LOC134707414" 22.6728525902022 0.465482654409645 0.183648059889611 0.00503369128778788 0.0235795230607967
"gene-LOC134718603|LOC134718603" 6.72311269756389 1.10230582556519 1.20027917675239 0.0114038194906845 0.044502424494207
"gene-LOC134715138|LOC134715138" 133.486155545222 -0.997775290749558 0.148768155499584 2.82076713197948e-12 6.49460262690305e-10
"gene-LOC134725267|LOC134725267" 21.0112836842282 0.517467350744981 0.183258622592243 0.00188463738341419 0.0107584333878144
"gene-LOC134722146|LOC134722146" 113.366790563751 1.36795660022452 0.254865292219824 7.58156231694077e-09 3.83992304050141e-07
"gene-LOC134695228|LOC134695228" 357.41285658789 -0.582777548243749 0.129908292203012 2.47586834191887e-06 4.58820674680477e-05
"gene-LOC134695651|LOC134695651" 14.6807403648939 0.652013735032069 0.295993072573162 0.00637648392157954 0.0283324706644218
"gene-LOC134724530|LOC134724530" 1834.1454288092 -0.397420014922024 0.116720314883436 0.000370360581898476 0.00292211806984903
"gene-LOC134709968|LOC134709968" 65.0232923445398 -0.290010799815317 0.110799800857748 0.00645467709171276 0.0285629799317609
"gene-LOC134721338|LOC134721338" 1026.0602205789 0.916902043936765 0.244563155976108 2.69740063661297e-05 0.00032635111523862
"gene-LOC134691519|LOC134691519" 34.3719934905526 -0.371580455090537 0.158990694220582 0.0112625244787886 0.0442464638003286
"gene-LOC134707095|LOC134707095" 18.4836087172097 1.67489433276448 0.259598648982173 8.72579566851818e-12 1.57853798784288e-09
"gene-LOC134721955|LOC134721955" 8.81437174376416 2.15306235415302 0.557582461371969 6.11897589288973e-06 9.78870164503243e-05
"gene-LOC134718646|LOC134718646" 29.4277852357862 -5.58375751435895 0.984143374504991 1.51385724637369e-10 1.46929467209664e-08
"gene-LOC134725870|LOC134725870" 75.1372705820959 0.269884192040434 0.110777540622647 0.0113424727473497 0.0443769865779419
"gene-LOC134687670|LOC134687670" 15.4586837105304 0.681643567512646 0.263235963040006 0.00227113479378227 0.012405522762874
"gene-LOC134687354|LOC134687354" 778.390186949523 -0.344714336564897 0.11498149816902 0.00173493219122276 0.0100091228465532
"gene-LOC134711719|LOC134711719" 79.8852744609784 -0.443142072577455 0.14237752701507 0.000911825633660659 0.00600871740204136
"gene-LOC134696354|LOC134696354" 27.093897476544 -2.14835068319721 0.496844026383031 8.5835175143686e-07 1.8849007535888e-05
"gene-LOC134714863|LOC134714863" 17.0286752905066 -0.632061019194997 0.245685065699456 0.00268496856706946 0.0141669383143012
"gene-LOC134687559|LOC134687559" 61.2472288218863 -0.41941433446161 0.113004727010562 0.000108501334691823 0.00105374045519058
"gene-LOC134714468|LOC134714468" 22.2087398002521 1.71822356732252 0.425177827924467 3.69047240310797e-06 6.3296183563915e-05
"gene-LOC134716281|LOC134716281" 15.5254404197187 1.2516231331947 0.273270733993949 5.10996356091869e-07 1.23255565510667e-05
"gene-LOC134688160|LOC134688160" 21.3260432524768 0.721998857264292 0.233024592479285 0.000434985945147518 0.00329513779783733
"gene-LOC134685678|LOC134685678" 6.56540802167445 1.53988659173814 0.475837153966292 8.88079722729323e-05 0.000890188619168522
"gene-LOC134691223|LOC134691223" 21.2925269959514 0.467763285489537 0.21204026706415 0.0117181848750607 0.0454723026969924
"gene-LOC134707268|LOC134707268" 69.7805488050228 0.773726176719969 0.242586446852823 0.000272718540385201 0.00227455046086362
"gene-LOC134712766|LOC134712766" 8.78193525853461 2.1384677559013 0.59153737668817 1.60635078346071e-05 0.000213375056865987
"gene-LOC134693922|LOC134693922" 37.8189273053985 1.43108213953994 0.391597230431445 1.98738125351005e-05 0.000256410971165375
