"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134714763|LOC134714763" 9.40883708728647 0.221266137362254 0.311146765605668 0.152169371413162 0.389309394436356
"gene-LOC134683207|LOC134683207" 14.16851179786 0.8621453114306 0.298715261753395 0.000331425202783712 0.00420521119819263
"gene-LOC134691074|LOC134691074" 42.1901613089627 0.254694996274894 0.145413391171226 0.0431421721717691 0.180882544782678
"gene-LOC134725448|LOC134725448" 11.0411479424023 0.0789185762028596 0.232293101144183 0.571975638653038 0.767542786079137
"gene-LOC134725095|LOC134725095" 598.041074981071 -0.229503507523707 0.145230281149991 0.0664810659738632 0.236755756427696
"gene-LOC134719480|LOC134719480" 27.6060223485766 -0.206251753873994 0.416262114576534 5.29521003678057e-06 0.000154071472756929
"gene-LOC134715300|LOC134715300" 13.5996981695493 0.0130739637666333 0.261505410836959 0.894116515981774 0.956567359463667
"gene-LOC134680880|LOC134680880" 11.5880405351186 0.471488457002646 0.306008978375309 0.0203471649217683 0.105941946446478
"gene-LOC134682079|LOC134682079" 26.4967286271229 0.142365917635223 0.267473664160377 0.308885122698365 0.572638872556206
"gene-LOC134690923|LOC134690923" 87.7667145306005 0.0428885043614063 0.135415667737766 0.718513328761842 0.856611661490793
"gene-LOC134707468|LOC134707468" 11.856521115245 0.608574557944434 0.86192876836756 0.0169206177009146 0.092653701424034
"gene-LOC134727934|LOC134727934" 14.7918189533017 0.109405660170638 0.281807670609591 0.324143066010449 0.588838931865243
"gene-LOC134712069|LOC134712069" 18.4083400616755 0.105344183524117 0.284020475655339 0.313436887531158 0.577680119084631
"gene-LOC134715471|LOC134715471" 20.5119826645412 -0.0811671489522976 0.172572198251471 0.552119271101158 0.754594249976965
"gene-LOC134725168|LOC134725168" 15.2504033074558 0.616642978039553 0.306196807604272 0.00504424615286819 0.0383045887645437
"gene-LOC134715042|LOC134715042" 13.8032600991118 -0.0789785831691922 0.274444049174861 0.427406481918114 0.673751079524964
"gene-LOC134703116|LOC134703116" 74.5829564622184 0.71697269417024 0.13775776306637 0.0307414618604777 0.143045530622454
"gene-LOC134706624|LOC134706624" 8.69977410928672 0.139772147444547 0.286096719100618 0.269667957974309 0.532790934148859
"gene-LOC134711335|LOC134711335" 29.532967092723 0.291015916578637 0.204386652880515 0.0628070794060489 0.22857393086876
"gene-LOC134717773|LOC134717773" 170.180045117173 0.0173853650154947 0.123995592924015 0.876811040489006 0.947426694756577
"gene-LOC134711399|LOC134711399" 31.7752409940026 0.122314263977919 0.278245839754475 0.320572981681666 0.585418585191152
"gene-LOC134690738|LOC134690738" 35.4225218092664 0.271747562622425 0.196022177306324 0.0751236660973192 0.25746024639313
"gene-LOC134681724|LOC134681724" 83.7179251924836 0.122125840377434 0.114231986109516 0.241738121936793 0.506915396072957
"gene-LOC134718434|LOC134718434" 45.95492407699 -0.285479906377128 0.231887377969897 0.0832442325102958 0.273863204877133
"gene-LOC134716152|LOC134716152" 16.6680499629107 0.104963975702352 0.249270265095648 0.438510114390457 0.68176089672937
"gene-LOC134682152|LOC134682152" 1358.59699088363 0.19738525754371 0.273038375678185 0.20343383159093 0.462320611629952
"gene-LOC134706781|LOC134706781" 30.8462444506243 0.111417198237365 0.180803916308853 0.430406054767868 0.675760624814116
"gene-LOC134694717|LOC134694717" 56.2471024811423 -0.0928025021660417 0.302934176807284 0.00792489003009157 0.0536541137906604
"gene-LOC134685123|LOC134685123" 73.3486048134115 0.469807910611462 0.25585526798091 0.0125139865888719 0.0749287874680801
"gene-LOC134707414|LOC134707414" 22.241199143225 0.600745094641882 0.190193659950571 0.000258163633889124 0.00339454723689057
"gene-LOC134721906|LOC134721906" 18.1433397782287 0.384376011892303 0.232695747888638 0.026096322598471 0.128161896815395
"gene-LOC134706886|LOC134706886" 31.6842055773273 0.188686686736983 0.184251575206451 0.190750172210504 0.444346565010986
"gene-LOC134702776|LOC134702776" 388.705221042702 -0.228320426961251 0.190265867595447 0.12001097513991 0.337399889363077
"gene-LOC134696514|LOC134696514" 5.13950961195628 -0.00989193897169318 0.273603834236334 0.871711315048239 0.945582943183784
"gene-LOC134683568|LOC134683568" 96.8363921033781 0.113651278315586 0.116831923435859 0.284908103169939 0.547502476083677
"gene-LOC134680973|LOC134680973" 75.8006813843989 0.133371599388367 0.249734883223384 0.355274648218181 0.617553941060635
"gene-LOC134696539|LOC134696539" 53.3741851710908 0.234143581676233 0.179436250133195 0.103555940397771 0.309642091697009
"gene-LOC134693343|LOC134693343" 43.1693388056746 -0.0585042203222806 0.163685539377157 0.660390140858414 0.821942375969629
"gene-LOC134687903|LOC134687903" 44.7336900208353 0.0924722189391415 0.236256925244789 0.507904482812577 0.729678361684934
"gene-LOC134712513|LOC134712513" 14.7739823204058 -0.0744750573801908 0.274777324840397 0.436786027748934 0.681317332633968
"gene-LOC134721348|LOC134721348" 37.8963046665766 0.289644347038783 0.182561534970241 0.0482014141620665 0.194226499223677
"gene-LOC134687455|LOC134687455" 206.768098754289 0.242754541087721 0.165160768515886 0.0765339107334003 0.261427714881417
"gene-LOC134696665|LOC134696665" 70.9586810409408 -0.160677329778165 0.133068755943174 0.170907503713371 0.416876350120917
"gene-LOC134715138|LOC134715138" 161.169392264322 -0.107759420205263 0.148797396686422 0.391692111814722 0.644766427554786
"gene-LOC134725867|LOC134725867" 72.6063432998319 0.244608172693633 0.177708116463149 0.0879432090957609 0.283275139864792
"gene-LOC134722913|LOC134722913" 17.8741492933888 -0.0328897278912781 0.259667462051958 0.748162182060941 0.874122723598051
"gene-LOC134705761|LOC134705761" 14.4979022983744 0.117153091468691 0.221186390818385 0.423896037435782 0.670405324431835
"gene-LOC134725267|LOC134725267" 20.2296077755149 0.45939185089264 0.24045335069476 0.0110916661717377 0.068741763399692
"gene-LOC134683075|LOC134683075" 10.6519319126675 -0.150023370565677 0.219790624201876 0.318235642059177 0.583110072513592
"gene-LOC134708220|LOC134708220" 65.2412771987563 0.0289841403148236 0.16177775361384 0.822589643460101 0.917294438489831
"gene-LOC134701246|LOC134701246" 125.274755638342 0.221786319007222 0.17707665609121 0.119200088586428 0.336035566951396
"gene-LOC134722146|LOC134722146" 73.4493397529768 0.448097630791198 0.302159430394784 0.0242486579763657 0.121220674175406
"gene-LOC134712648|LOC134712648" 12.8617122784672 0.229249279036727 0.365804693783515 0.091266973459814 0.287616016840519
"gene-LOC134695228|LOC134695228" 351.993656572208 -0.400055387866936 0.176617965524701 0.00667819950680196 0.0472764928593679
"gene-LOC134686373|LOC134686373" 6325.17207796109 0.236508684272118 0.283478698413806 0.148008303968009 0.383519371333413
"gene-LOC134715580|LOC134715580" 8.71169713860622 0.0664554557974198 0.273079905377827 0.481070358811331 0.713408846479874
"gene-LOC134698487|LOC134698487" 304.205852924602 -0.103029143926064 0.19302195274067 0.468830193486009 0.704668499786115
"gene-LOC134691508|LOC134691508" 12.3860106659892 -0.0502709646578812 0.26052108806722 0.63891592949181 0.810957587450625
"gene-LOC134695651|LOC134695651" 11.7258142681431 0.0845598071476662 0.268151106207785 0.454458970218684 0.694778484750869
"gene-LOC134709790|LOC134709790" 11.5204779847832 0.00301604684582861 0.234168022461333 0.983249909300253 0.993436484032212
"gene-LOC134724530|LOC134724530" 1713.23568215272 -0.429660718147134 0.132363802217362 0.000326856300025357 0.00416914417902061
"gene-LOC134696421|LOC134696421" 12.3107560786328 0.0958911866295584 0.235874358708385 0.496122967010394 0.72336705493868
"gene-LOC134709968|LOC134709968" 64.3356414268595 -0.132684455277817 0.122155754778854 0.227037184162334 0.490740403778679
"gene-LOC134681337|LOC134681337" 54.6748209361254 -0.154153754640107 0.127793056363997 0.175414296530933 0.423908131543231
"gene-LOC134721338|LOC134721338" 912.496647317336 0.739499704402465 0.298993930383362 0.00139355401711806 0.0136252346208102
"gene-LOC134721116|LOC134721116" 33.5194563553313 0.10967448393303 0.125549006616746 0.329318284239332 0.594249307425645
"gene-LOC134701892|LOC134701892" 8.60575187233994 0.0524568957577135 0.218451302990831 0.709985655395717 0.851607909700731
"gene-LOC134692139|LOC134692139" 11.6888981908415 0.0986028202569018 0.198014168144443 0.493195128354079 0.721394218241341
"gene-LOC134722143|LOC134722143" 25.7399097748451 0.163285516612497 0.169160342750131 0.236150492230728 0.501025422528709
"gene-LOC134703876|LOC134703876" 266.906294608874 -0.0835904482168015 0.115634570046434 6.45759953129979e-10 4.97716048981564e-08
"gene-LOC134707222|LOC134707222" 35.2878254006916 -0.298154640465581 0.235230523886124 0.0730629238815775 0.252794342388314
"gene-LOC134691519|LOC134691519" 36.6180027767318 -0.0125414815713047 0.150383618426672 0.920762330622157 0.967501535222267
"gene-LOC134707095|LOC134707095" 13.8940919514166 1.18988657900116 0.371067918039296 8.51111832575733e-05 0.00133181538380371
"gene-LOC134697304|LOC134697304" 7.83428008310542 0.115355824778795 0.262096126509695 0.38619719986644 0.639177385599189
"gene-LOC134715750|LOC134715750" 216.639108154028 -0.167140584689585 0.124637559328355 0.132322466518825 0.357715026092868
"gene-LOC134714643|LOC134714643" 8.4626980151837 -0.128199928697487 0.243138038510484 0.375419276380208 0.633887017335562
"gene-LOC134708214|LOC134708214" 9.46243042280012 -0.159812243110934 0.273308470194723 0.265300718627009 0.529493432718224
"gene-LOC134697243|LOC134697243" 6.59018989417559 0.0240439247324686 0.26716842129697 0.781502346171275 0.895444944365871
"gene-LOC134695400|LOC134695400" 27.738244468297 0.0579411100368733 0.217580883746307 0.681610756733448 0.834470583463173
"gene-LOC134708256|LOC134708256" 52.0438375441191 0.181468650367975 0.128450324568344 0.112365168216486 0.324725027414615
"gene-LOC134721045|LOC134721045" 6.71348973904811 -0.110953842268295 0.300970324114899 0.159114105089846 0.399993647250497
"gene-LOC134716133|LOC134716133" 26.0901675632133 -0.111151503295583 0.158639861470058 0.39900858991504 0.650498927528007
"gene-LOC134718646|LOC134718646" 28.5088835543394 -6.95581495078692 0.974278982912335 1.86709719527546e-15 1.84309868816918e-12
"gene-LOC134686710|LOC134686710" 10.2966430285896 0.290702930946414 0.329204660395315 0.0942608632380346 0.292709456420677
"gene-LOC134725870|LOC134725870" 69.6033346052684 0.228700502572347 0.149391943204361 0.0747268383433926 0.257054669847245
"gene-LOC134687670|LOC134687670" 14.6139813944068 0.702488999625251 0.248362994895581 0.000537029304054067 0.00621529921385258
"gene-LOC134702634|LOC134702634" 34.7464851677633 0.555578033395693 0.136430360774325 0.515897618628161 0.733309446137145
"gene-LOC134707592|LOC134707592" 1277.95002465906 0.191004046363827 0.26197103403597 0.219738645879056 0.481258770983577
